12721.267;0;33538.078;183.152;1513.256;0;54.664;0;186.385;0.014;0.022;0.012;0.657;0;0.037;9.574;17.201;220.77;0.735;0.265;962.434;7.544;0.352;0.043;1.376;2.121;1.837;1.528;0.322;22.887;81.636;24.09;1.514;6.063;34.123;7.454;0
159.341;69.5;392.784;18.811;79.362;153.816;767.769;16.535;633.743;228.669;11.079;11.901;14.735;41.528;42.789;82.576;23.495;942.985;33.167;9.209;87.791;2.059;6.939;3.162;6.315;1.628;11.743;15.053;2.757;38.863;55.442;10.757;15.915;2.815;4.98;12.956;0
5460.304;21.45;21232.723;202.904;106.896;47.304;1358.428;220.503;75.352;108.589;27.736;24.977;43.399;80.838;124.905;28.107;109.16;236.324;1767.503;440.424;16055.121;344.583;167.592;158.198;46.7;83.881;650.924;450.403;264.42;830.213;312.352;2078.398;1678.614;466.02;904.778;180.822;0
48.893;1.906;110.638;1355.476;295.954;8.829;82.057;37.538;83.546;42.492;41.483;22.58;51.056;321.877;257.331;4.565;26.728;269.04;645.283;51.872;100.46;142.379;26.606;4.108;10.267;44.525;44.86;7.362;27.941;64.844;39.186;29.688;166.61;28.886;58.554;46.32;0
463.283;38.116;1330.2;109.917;3724.144;21.279;400.411;252.205;530.469;197.642;102.215;78.739;120.783;495.499;812.923;19.621;262.038;3339.738;1639.62;271.146;160.452;3399.755;377.84;209.17;1155.144;347.577;1716.478;416.641;133.599;1109.81;690.54;498.785;140.8;200.186;508.401;291.008;0
816.918;45.043;398.511;23.829;75.379;702.488;2072.873;19.045;138.031;134.982;17.252;15.715;41.508;66.816;67.938;190.572;166.977;728.826;1472.282;4583.466;56.369;111.986;98.853;102.544;138.815;42.94;306.797;65.835;112.165;406.832;356.643;100.605;69.236;42.491;147.313;77.181;0
1768.254;31.566;727.457;225.174;480.112;313.003;4899.926;646.414;2841.044;472.219;55.698;168.514;155.975;416.434;359.696;1189.364;72.445;789.955;527.482;60.464;88.301;174.244;27.72;63.06;8.164;277.495;93.779;139.173;71.254;176.64;123.551;92.018;249.712;21.419;110.657;48.903;0
76.332;0;22.686;0.268;0.118;0.219;25.815;306.435;0.621;0.122;0.048;0.081;0.087;0.181;3.205;0.133;0.961;0.376;1.552;1.002;0.558;0.13;0.077;0.728;1.168;0.746;3.513;3.577;28.52;8.192;11.25;4.797;394.875;17.859;0.495;0.8;0
355.778;195.876;2031.837;200.36;366.606;498.031;1067.019;245.865;3293.329;864.726;591.093;644.521;762.573;2479.69;1354.441;372.142;297.607;13009.333;2730.178;398.357;129.496;253.934;264.644;73.972;54.399;153.768;412.623;204.961;134.13;595.18;15.317;119.089;397.722;55.73;76.697;138.259;0
139.612;83.619;1235.18;120.676;421.513;449.686;744.91;106.061;585.763;11190.583;896.357;1622.331;3681.62;6008.683;3904.253;329.554;782.842;11848.545;485.344;383.255;58.972;74.69;179.08;95.701;1.466;132.423;165.21;68.404;52.64;751.929;393.364;15.511;124.611;45.393;48.088;175.319;0
0.043;0.675;4.798;0.851;5.813;5.676;5.404;0.243;8.308;23.613;147.99;77.844;55.983;213.746;83.942;12.118;5.801;78.51;87.838;25.016;4.395;12.245;80.906;65.967;14.612;2.495;33.715;54.526;10.211;43.622;33.412;13.184;244.812;20.307;17.151;39.051;0
6.992;3.553;33.64;4.324;34.429;33.709;45.054;3.246;30.435;182.751;165.71;323.048;205.368;364.456;154.402;74.862;23.173;814.625;277.441;101.649;20.034;17.244;176.58;105.84;9.971;80.235;170.887;60.394;11.611;89.477;10.118;2.81;6.107;1.141;13.988;41.606;0
62.897;63.395;170.839;29.002;63.004;52.532;79.657;8.668;121.972;284.259;104.154;79.522;617.727;1102.246;809.15;126.114;120.293;1037.763;334.499;145.851;26.97;41.591;40.579;18.975;5.16;7.012;93.86;25.105;20.108;139.664;52.707;11.474;19.337;36.657;30.624;63.237;0
71.621;0.998;56.743;2.306;6.487;13.114;12.925;0.409;13.005;32.439;7.285;5.351;268.42;10124.417;140.849;13.945;120.543;35.086;1370.49;531.789;6.985;41.986;21.985;10.003;15.293;24.815;52.505;31.185;12.34;110.194;965.533;12.365;42.676;44.298;47.843;57.951;0
2333.578;104.994;632.262;18.073;76.381;74.712;204.779;32.061;88.729;575.416;258.14;123.79;624.017;6111.713;6422.995;60.187;162.394;2171.797;2224.207;936.694;115.653;93.628;247.924;55.646;116.921;35.625;200.046;319.838;89.57;341.572;1153.509;55.833;1146.984;119.976;215.254;86.415;0
1019.792;98.349;2600.366;152.277;1285.609;682.249;2633.111;230.975;1254.397;2537.726;222.237;155.44;246.213;697.919;163.627;38951.77;539.899;270.271;3134.02;1559.862;1065.184;1401.181;889.669;193.663;422.71;489.665;979.99;237.476;224.438;380.345;1227.69;944.486;702.099;454.256;918.864;214.369;0
420.513;24.993;1221.859;178.538;744.722;504.546;619.645;176.409;515.205;3070.815;110.141;93.006;195.451;416.982;271.134;555.949;7782.514;1637.705;2019.84;576.159;437.854;541.667;282.948;400.991;275.175;897.01;1086.861;411.483;471.287;1163.125;3130.336;731.35;719.669;277.088;335.609;137.353;0
342.749;48.856;196.15;33.659;75.942;297.838;94.961;22.929;113.411;288.854;71.863;64.501;445.011;390.616;227.297;1232.629;612.423;45325.457;503.855;567.312;90.583;546.881;513.474;146.059;1271.161;4410.416;431.631;1100.796;126.886;1033.704;3531.118;1228.302;312.234;584.35;1032.302;106.446;0
3804.281;348.095;11248.41;1407.497;2144.982;998.335;3257.953;1642.804;2962.848;4437.318;1398.858;1326.363;2795.246;8899.905;4416.3;1213.907;1036.735;11737.408;20817.985;4670.362;6413.49;1991.793;1060.064;1048.851;815.764;830.673;2605.063;922.559;750.655;2591.134;1380.226;1200.912;4110.779;795.856;1417.469;862.115;0
640.217;142.944;4144.492;354.426;1129.599;916.132;1705.401;443.208;1362.2;1578.123;362.244;301.236;620.303;1712.646;859.608;1009.414;806.995;3455.128;26268.407;31626.103;2106.652;1866.886;1288.315;1166.701;1919.716;883.92;3630.514;1037.665;708.854;3374.134;4269.998;2117.472;1019.559;562.805;1063.272;733.873;0
34.786;57.511;480.279;41.655;114.73;118.866;240.64;126.567;220.518;342.67;81.056;62.548;152.935;379.418;214.488;163.068;197.596;411.253;8006.276;1849.109;1777.137;667.174;385.322;959.073;894.247;580.075;2653.007;510.545;372.082;2867.985;379.91;740.082;440.175;1972.44;636.296;250.627;0
126.654;0.014;229.556;16.405;36.106;28.519;91.976;39.192;41.299;68.606;54.91;23.567;44.521;150.346;55.131;149.106;148.631;280.475;1741.355;394.554;127.022;3149.234;657.41;1860.231;3036.657;297.4;2545.124;751.047;878.095;1655.621;1024.423;634.033;280.143;190.564;758.657;368.523;0
32.568;7.502;209.735;36.907;66.72;66.487;115.859;65.919;61.017;92.9;42.359;48.544;101.701;171.359;95.201;179.98;118.987;471.874;4723.075;710.541;413.431;383.898;7777.933;1259.888;4808.216;351.581;2295.458;758.583;282.833;2150.417;883.893;396.467;456.581;78.296;437.046;228.256;0
2.111;0.946;469.367;53.545;134.914;176.173;218.487;79.732;131.278;185.451;254.505;63.568;128.236;295.361;152.594;322.301;186.543;647.576;2566.333;618.776;180.767;556.354;745.719;8163.989;4925.644;394.271;1723.044;593.782;265.338;1545.509;893.508;233.23;256.365;166.08;190.529;252.689;0
2092.846;107.601;2970.871;289.81;592.807;393.574;902.118;271.664;524.315;804.635;304.889;219.482;479.83;962.998;523.317;646.83;1159.964;4552.228;13804.793;6739.501;1663.627;859.677;2004.177;748.54;66175.123;21729.508;9108.332;882.804;969.148;3979.595;3423.754;827.607;2031.313;263.144;654.776;1313.455;0
19.133;66.202;671.286;59;305.511;127.852;333.231;236.467;308.173;473.863;91.931;35.778;194.615;449.823;191.018;157.279;245.59;759.744;17375.031;2621.637;1837.953;730.655;931.895;1997.267;6526.935;8292.15;6601.647;1794.726;665.858;6158.578;1776.083;611.893;1277.254;981.86;748.708;616.585;0
990.517;154.783;5036.169;322.307;1409.854;907.022;1284.842;858.012;2014.369;2598.277;701.418;429.45;1289.694;3016.357;1498.136;1633.456;1283.237;12804.474;21858.106;6943.646;3134.138;2543.214;1994.888;4098.784;6282.751;4655.746;57208.599;4319.261;1589.705;11648.205;3087.019;1333.549;2138.777;1196.623;1263.347;1263.369;0
0;0;0;0;0;0;0;0;0;0;0.033;0;0;0;8.795;0;0;3.751;0;0.033;0;0.066;0;5.975;0;0.299;3.817;1845.264;4.647;35.082;0;0.199;0;0;0;0;0
343.677;14.962;2457.699;175.002;252.494;113.339;954.111;626.397;127.986;199.003;95.023;75.382;77.541;846.051;369.715;168.083;196.052;527.255;4552.106;723.358;261.528;442.566;660.902;468.488;2502.808;186.169;1033.348;448.044;1820.24;1612.686;1273.015;558.157;651.858;461.019;583.292;232.517;0
454.358;144.935;5090.641;477.618;1328.382;544.228;1351.763;693.065;2543.118;3298.302;598.7;782.218;1316.69;3041.087;1539.968;1538.338;3476.651;10508.301;18197.373;9100.973;2039.025;1332.82;1802.883;2180.209;9457.099;4802.666;9953.583;4018.706;2396.358;16388.81;5801.138;3117.771;2606.633;1814.516;1881.044;2201.915;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131.449;26.556;539.577;61.782;127.322;155;363.923;166.704;311.14;332.819;169.99;133.326;243.899;829.757;403.247;524.943;156.002;765.245;2476.488;2566.837;249.039;176.156;602.491;814.505;802.11;127.62;1222.283;384.161;408.597;834.494;585.585;1411.011;2056.345;173.633;219.71;84.256;0
0.279;1.047;98.056;9.764;13.337;31.702;26.717;5.62;17.267;45.238;6.366;6.649;17.071;45.535;23.121;34.547;28.123;149.515;176.308;142.815;172.598;32.361;41.612;63.42;282.546;27.234;77.483;99.823;49.522;278.533;219.546;15.102;4541.139;248.288;35.22;9.854;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.419;0.002;69.459;6.079;19.272;20.621;33.842;21.677;33.822;52.846;11.76;8.935;23.754;57.176;34.091;29.261;42.924;53.774;1230.668;278.92;418.069;101.392;57.133;151.806;5.413;115.085;433.334;81.104;95.466;489.624;266.926;163.337;52.484;96.741;1774.951;200.499;0
83.097;0;476.702;33.101;56.215;156.314;174.858;45.49;117.017;113.126;46.712;59.197;163.016;541.266;322.672;172.378;117.49;477.788;1245.605;605.38;173.57;261.562;240.378;160.13;653.052;89.597;423.946;129.755;259.633;851.077;88.696;32.523;65.662;42.546;68.238;1356.599;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
